fixture_id,home,away,event_slug,event_title,event_liquidity,event_volume,market_id,question,sports_market_type,group,contract,outcome_yes,outcome_no,token_yes,token_no,market_liquidity,market_volume,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,yes_ask,yes_bid,yes_spread,yes_ask_depth_1c,yes_ask_depth_2c,no_ask,no_bid,no_spread,no_ask_depth_1c,no_ask_depth_2c
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880019,Exact Score: France 0 - 2 Spain?,soccer_exact_score,exact_score,France 0-2 Spain,Yes,No,7894502367827154267512494452044087137361486056356844671060012018959253878336,19178074707084589476163323580747572452917669252800830808390056815194000660626,322306.35122,43211.198445999995,0.044,0.045,0.05,0.001,0.045,0.044,0.0010000000000000009,9355.62694,9382.75654,0.956,0.955,0.0010000000000000009,52195.683849999994,55404.35385
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880020,Exact Score: France 1 - 1 Spain?,soccer_exact_score,exact_score,France 1-1 Spain,Yes,No,1025636643137293821169553449457147342921368228794065645119166522328320109952,87736848929201374241638717288141281766061664661743179210897233426378698632606,395752.5974,127983.67770099998,0.15,0.16,0.05,0.01,0.16,0.15,0.010000000000000009,49104.385800000004,51527.6178,0.85,0.84,0.010000000000000009,149879.4651,167262.9873
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880022,Exact Score: France 2 - 0 Spain?,soccer_exact_score,exact_score,France 2-0 Spain,Yes,No,90397972424133657480019249280228748228116433790204340814226499803181599861926,38943848909340836707170753195823543725159145154498130463341347967320135003712,379898.011,119335.418132,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,15656.9758,19551.0468,0.93,0.92,0.010000000000000009,166132.04739999998,196519.27939999997
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880024,Exact Score: France 0 - 3 Spain?,soccer_exact_score,exact_score,France 0-3 Spain,Yes,No,51286395338623731603390526744082461912076898164858459884020043266812996658982,37077927301470656079937108124668093024643953766769697284571093183437070395827,278769.43507,41794.360855,0.013,0.014,0.05,0.001,0.014,0.013,0.0010000000000000009,2224.0119,4140.93418,0.987,0.986,0.0010000000000000009,68405.92838,1200504.3993799998
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880025,Exact Score: France 1 - 2 Spain?,soccer_exact_score,exact_score,France 1-2 Spain,Yes,No,49413479829090236936083192825193010929309496549334857950957178823397204545662,63040697995918257653570716014690931054959732722329401152076109060274482346327,445572.5768,96078.23004300006,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,22749.9691,28711.2801,0.93,0.92,0.010000000000000009,266123.5591,303222.7691
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880028,Exact Score: France 2 - 1 Spain?,soccer_exact_score,exact_score,France 2-1 Spain,Yes,No,78869020952033864102226114246399554625098380744731150285330486773535643019732,11298697570668477206551804987669230914382059226396503238092011463633231929806,389352.6599,273447.45181000046,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,27682.453799999996,32173.4208,0.9,0.89,0.010000000000000009,300865.5624,403607.85959999997
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880030,Exact Score: France 3 - 0 Spain?,soccer_exact_score,exact_score,France 3-0 Spain,Yes,No,3363093742321747405713783757515489531343544618585981439502920801014753764229,113554411583062907564873417873020081943618633419416836443326881519205942263869,315849.5919,40806.840028,0.028,0.029,0.05,0.001,0.029,0.028,0.0010000000000000009,4322.50816,9655.94789,0.972,0.971,0.0010000000000000009,57206.971249999995,79459.24044
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880031,Exact Score: France 1 - 3 Spain?,soccer_exact_score,exact_score,France 1-3 Spain,Yes,No,27353467350246289772223364843902722775768411685128044864925002817054650080627,99528339722821216313339221588609862547455579196374510438338447490079856249073,298542.16546,22047.929312000004,0.027,0.028,0.05,0.001,0.028,0.027,0.0010000000000000009,2723.45919,7232.89757,0.973,0.972,0.0010000000000000009,50397.54698,78593.99567
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880032,Exact Score: France 2 - 2 Spain?,soccer_exact_score,exact_score,France 2-2 Spain,Yes,No,95984687533345258314708657719084411671440038987882500677010770977938200219146,67450063530945539398847073753328297904634852121751257541493947990267632252964,452714.4843,65942.30492699992,0.06,0.07,0.05,0.01,0.07,0.06,0.010000000000000009,23699.759000000002,27231.0404,0.94,0.93,0.009999999999999898,170333.0796,194184.2796
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880035,Exact Score: France 3 - 1 Spain?,soccer_exact_score,exact_score,France 3-1 Spain,Yes,No,47129030603974544797182606670777308683129556195292219693844239272415997538354,88750360141157570751897328929802001137892873715465404759582879927201970362369,278084.03802,171249.63685999997,0.047,0.048,0.05,0.001,0.048,0.047,0.0010000000000000009,8689.92963,9194.184229999999,0.953,0.952,0.0010000000000000009,114489.64026,118687.88806
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880036,Exact Score: France 2 - 3 Spain?,soccer_exact_score,exact_score,France 2-3 Spain,Yes,No,105102933544847815068883179113775003552471184626169671820325168560782495817137,32547548941260924668001834765544540521629183874695397513314594973114255665820,262045.968,66961.25511900005,0.024,0.026,0.05,0.001,0.026,0.024,0.0019999999999999983,3294.3575,6090.07902,0.976,0.974,0.0020000000000000018,66946.51095,86011.86084
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880039,Exact Score: France 3 - 2 Spain?,soccer_exact_score,exact_score,France 3-2 Spain,Yes,No,114141940982524045488406925644920780757686358303989921070397301665472081747616,60080919783997737254674200011842223065640171672862437158826396204614197899845,351409.99844,116893.33362699993,0.03,0.031,0.05,0.001,0.031,0.03,0.0010000000000000009,4703.94546,5574.55724,0.97,0.969,0.0010000000000000009,57303.17649,77900.9426
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880041,Exact Score: France 3 - 3 Spain?,soccer_exact_score,exact_score,France 3-3 Spain,Yes,No,103460718053583691155699875719718987078723872333769787239459673672194471400200,62793798838634131477015980085787781236001626393846746871404426352237986725687,296917.28348,165977.7732969997,0.013,0.014,0.05,0.001,0.014,0.013,0.0010000000000000009,1999.5141199999998,4818.07354,0.987,0.986,0.0010000000000000009,176520.85125,1365012.4222499998
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880042,Exact Score: Any Other Score?,soccer_exact_score,exact_score,Any Other Score,Yes,No,103116498241603214418152189048103959687217556411113450481649391833495957596108,60212569776561273151400287633806437061501099468875078776084099454068544123387,242749.4645,9574.396539,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,11251.3825,15067.5255,0.93,0.92,0.010000000000000009,116786.42360000001,121797.67360000001
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-first-to-score,France vs. Spain - First Team to Score,362472.8436,14188.222962,2880045,France to score first vs. Spain?,soccer_first_to_score,first_score,France to score first,Yes,No,8765623675770983672772500313319625663718712319615558798445360572538116471710,64725460199413898688076306664506765733662404895261560643987848661287377694906,94694.1551,4560.513778999999,0.53,0.54,0.05,0.01,0.54,0.53,0.010000000000000009,5025.5582,10000.799800000003,0.47,0.46,0.009999999999999953,1299.5756999999999,2196.7314
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-first-to-score,France vs. Spain - First Team to Score,362472.8436,14188.222962,2880047,Spain to score first vs. France?,soccer_first_to_score,first_score,Spain to score first,Yes,No,7419150991494923201695256572054997066915107059109843752204037626782147092313,53644408409910965647188659372257852185427032348098561360705992068751856941854,113338.6258,676.3418700000001,0.4,0.42,0.05,0.01,0.42,0.4,0.019999999999999962,6648.7534,9065.7922,0.6,0.58,0.020000000000000018,1773.4867,2877.8741
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-first-to-score,France vs. Spain - First Team to Score,362472.8436,14188.222962,2880048,France vs. Spain: Neither team to score first?,soccer_first_to_score,first_score,Neither team to score first,Yes,No,71599013428756047102859872659077882012981366195037880978548850888704662277685,169850527004187742403824546810806154436009927767492319695930766146066818471,154551.2887,8951.367313,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,5437.4025,6184.8195,0.93,0.92,0.010000000000000009,57451.8616,67094.36159999999
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15,England vs. Argentina,2558637.1366,78925.34651399999,2891165,Will England win on 2026-07-15?,moneyline,main_90m,England win,Yes,No,62975583795498792086117213116943744194566684233762863056174017776352240969485,27980003456155592362417715508008664868431744696620193216867102238354645950149,644308.6362,39037.26554700003,0.37,0.38,0.05,0.01,0.38,0.37,0.010000000000000009,167147.807,211840.671,0.63,0.62,0.010000000000000009,63881.100300000006,109393.87280000001
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15,England vs. Argentina,2558637.1366,78925.34651399999,2891166,Will England vs. Argentina end in a draw?,moneyline,main_90m,Draw,Yes,No,26480993337079434490856133942482101351393348205667335284619584625389515346213,75854478936717172903010368235076483702592235439702038819177032097826639383727,1239252.3628,9925.154737,0.32,0.33,0.05,0.01,0.33,0.32,0.010000000000000009,370399.3872,533802.3892,0.68,0.67,0.010000000000000009,118604.9957,165142.0737
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15,England vs. Argentina,2558637.1366,78925.34651399999,2891167,Will Argentina win on 2026-07-15?,moneyline,main_90m,Argentina win,Yes,No,85633756210324151397822274959403676422451634259093065838612463900396751402106,105689268247217036209647530756150918909098301169178162392649971420120970124441,614028.8827,30851.008086999962,0.3,0.31,0.05,0.01,0.31,0.3,0.010000000000000009,56858.8688,85891.05769999999,0.7,0.69,0.010000000000000009,359862.40129999997,415379.6429
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891653,Spread: England (-1.5),spreads,spread,England (-1.5),England,Argentina,9672673949409772687752072662946310519015132525500329010995933525175067118138,85114811880071364109901579684216057234728758303760246661139812198099702976200,141157.54,5712.642339000001,0.16,0.17,0.05,0.01,0.17,0.16,0.010000000000000009,5871.4712,10377.7715,0.84,0.83,0.010000000000000009,264923.43909999996,276080.7351
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891654,Spread: Argentina (-1.5),spreads,spread,Argentina (-1.5),Argentina,England,33564588952055717202630068840485260674531183470813236783877209758871777035850,36650206686168002370330023100957778858668270081463208103780933030717616776997,70138.4531,773.0168410000001,0.11,0.12,0.05,0.01,0.12,0.11,0.009999999999999995,1187.861,1962.6602,0.89,0.88,0.010000000000000009,13770.556100000002,15741.2248
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891655,Spread: England (-2.5),spreads,spread,England (-2.5),England,Argentina,108198604724907666794550545869005388059386710472085746181919868205312372338728,96036106742311747725667254197426653072075345216843694664556026635474500642969,63539.0561,299,0.04,0.05,0.05,0.01,0.05,0.04,0.010000000000000002,738.5222,1244.5319,0.96,0.95,0.010000000000000009,11819.5497,12664.084299999999
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891656,Spread: Argentina (-2.5),spreads,spread,Argentina (-2.5),Argentina,England,18058478853298825877227818350756723766436956441942705451313504638954140057323,12969165144471406703550225110471320605128996978820530925038073893145640924494,52949.93323,55.396309,0.031,0.035,0.05,0.001,0.035,0.031,0.0040000000000000036,292.73447000000004,593.78947,0.969,0.965,0.0040000000000000036,16023.280130000001,21088.21998
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891657,Spread: England (-3.5),spreads,spread,England (-3.5),England,Argentina,89610777510706713183468002297522888246634953848702741218519357539709971334508,18185865344542787623247796425835045609312190751525712556283432814727058973579,45477.77934,0,0.013,0.02,0.05,0.001,0.02,0.013,0.007000000000000001,255.2329,255.2329,0.987,0.98,0.007000000000000006,1430.24084,10206.45584
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891658,Spread: Argentina (-3.5),spreads,spread,Argentina (-3.5),Argentina,England,76609891115472864672228252102748785951261940284189931400842613012648364366076,112281340779036123274267399958174949463923054247062517196466973912812193680993,41725.83183,0,0.01,0.02,0.05,0.001,0.02,0.01,0.01,135.31640000000002,139.31640000000002,0.99,0.98,0.010000000000000009,6197.450999999999,6197.450999999999
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891659,Spread: England (-4.5),spreads,spread,England (-4.5),England,Argentina,67526368369003745637852335259887544426875906230864086484375831287264864038879,495358867680128216483199614433500801534392992836275260758563606818055737012,16131.65053,804.62,0.006,0.01,0.05,0.001,0.01,0.006,0.004,15.56444,15.56444,0.994,0.99,0.0040000000000000036,3506.57096,3506.57096
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891660,Spread: Argentina (-4.5),spreads,spread,Argentina (-4.5),Argentina,England,11208710509028131629835257433974006514475513393105115531078253558877480090228,21053106365632383072561384752323424021181523305545620264761869661264635585258,12862.88818,381.99,0.001,0.1,0.05,0.001,0.1,0.001,0.099,1.0,1.0,0.999,0.9,0.09899999999999998,28.971,28.971
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891661,Spread: England (-5.5),spreads,spread,England (-5.5),England,Argentina,9409830600419933836979937406521505469608801868113322160646326140154383305272,107932567564955544353069236703937822038718426210749724058964162914974204253184,19475.43758,2606,0.006,0.01,0.05,0.001,0.01,0.006,0.004,38.34342,38.34342,0.994,0.99,0.0040000000000000036,3432.19672,3432.19672
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891662,Spread: Argentina (-5.5),spreads,spread,Argentina (-5.5),Argentina,England,29521955263941857895709614492179968714845714216585955794442958515803810007653,13002950257033149563348744888042900839119581569719957644373704949574079220745,16351.02377,818,0.007,0.01,0.05,0.001,0.01,0.007,0.003,18.13054,18.13054,0.993,0.99,0.0030000000000000027,7917.88557,7917.88557
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891663,England vs. Argentina: O/U 0.5,totals,totals,Total over 0.5,Over,Under,81181976116899441618303020508388929007094711029031483388433640289863009618793,62841982373761883089572556369893940843907698183832485787317683347197916274798,71428.6876,2986.685124,0.89,0.9,0.05,0.01,0.9,0.89,0.010000000000000009,34663.709,48729.8006,0.11,0.1,0.009999999999999995,1804.2912,3026.2106
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891664,England vs. Argentina: O/U 1.5,totals,totals,Total over 1.5,Over,Under,43118594249845733633340709977853736893797877085036848423587259771830075889516,34722693297919059848905898968884829086904243244959579825508013056668468340666,123465.8651,1120.7283119999997,0.67,0.69,0.05,0.01,0.69,0.68,0.009999999999999898,65493.4924,102642.8011,0.32,0.31,0.010000000000000009,3331.0611,4342.7243
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891665,England vs. Argentina: O/U 2.5,totals,totals,Total over 2.5,Over,Under,74195920481980850339833434858532868591496382001885653367714402955122956464009,14810140581269397419567001424139048025311397173553529273395121109049362886938,234150.7376,84336.84636599997,0.42,0.43,0.05,0.01,0.43,0.42,0.010000000000000009,56086.8904,67759.3009,0.58,0.57,0.010000000000000009,74166.8106,85281.7506
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891666,England vs. Argentina: O/U 3.5,totals,totals,Total over 3.5,Over,Under,74527418458582480822261620327325996776349884696568477779653950974404498632202,105017023447190530900343787654832326956880150466448486978958536403289872840199,68339.1797,847.855645,0.2,0.22,0.05,0.01,0.22,0.2,0.01999999999999999,3117.9753,4962.180899999999,0.8,0.78,0.020000000000000018,10847.854299999999,13138.1799
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891667,England vs. Argentina: O/U 4.5,totals,totals,Total over 4.5,Over,Under,945319595124573892303874255226449643421138945794757847949227688182013395302,74463191326945909901690373377838320218495506884741921508815977171064095462202,67901.0276,100.99,0.08,0.1,0.05,0.01,0.1,0.08,0.020000000000000004,2962.6322,3213.6458000000002,0.92,0.9,0.020000000000000018,15083.4942,32183.6734
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891668,England vs. Argentina: O/U 5.5,totals,totals,Total over 5.5,Over,Under,106800539355248757429830730164553812837862655514328906875045484900326619582958,21081236028515227130772718428769042623326523205945381043688713214769598158535,53575.2624,24.224833,0.033,0.035,0.05,0.001,0.035,0.033,0.0020000000000000018,498.2556,611.6855,0.967,0.965,0.0020000000000000018,8459.16055,14274.56448
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891669,England vs. Argentina: O/U 6.5,totals,totals,Total over 6.5,Over,Under,46874391339973167664943148354190062680603689890967009267156026566462843242064,58877458282703417403492304899174726280887218375749617245154768531905536567506,41427.28252,0,0.01,0.02,0.05,0.001,0.02,0.01,0.01,131.40482,135.40482,0.99,0.98,0.010000000000000009,6176.317,6176.317
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891670,England vs. Argentina: O/U 7.5,totals,totals,Total over 7.5,Over,Under,72504904419634050823484674959278299900916684760331125421711217495335287282577,69167743182559955031777936262258301157078752234386923417630340694219948449331,44531.25464,0,0.002,0.01,0.05,0.001,0.01,0.002,0.008,91.65808,112.65808,0.998,0.99,0.008000000000000007,4743.38946,4743.38946
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891671,England vs. Argentina: O/U 8.5,totals,totals,Total over 8.5,Over,Under,86250835501759404807781332110846029111899850165344745523986800539566241332418,85270617877003251433149398477915858003664622815015811137365932861229406631583,65746.37062,38,0.001,0.003,0.05,0.001,0.003,0.001,0.002,127.4849,148.4849,0.999,0.997,0.0020000000000000018,1579.02939,1579.02939
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891672,England vs. Argentina: Both Teams to Score,both_teams_to_score,btts,Both teams to score,Yes,No,59458073578322831545784967048379645202850050992392426394980623102028749472257,21100333839007645025394718381927656685104808547086827793277009445033323188735,112985.5824,11366.510387,0.51,0.52,0.05,0.01,0.52,0.51,0.010000000000000009,2684.0481,8258.9487,0.49,0.48,0.010000000000000009,4711.2366999999995,6559.3186000000005
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891673,England vs. Argentina: Both Teams to Score in First Half,both_teams_to_score_first_half,btts,Both teams to score first half,Yes,No,94188026789518451015803544585218335301378391594213219307403510079534653955728,82859006948686634631347732743325288620870719479911899350541737843841699175,48017.1305,479.80871599999995,0.16,0.18,0.05,0.01,0.18,0.16,0.01999999999999999,456.3768,1461.3768,0.84,0.82,0.020000000000000018,1191.0178999999998,1780.1179
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891674,England vs. Argentina: 1st Half O/U 0.5,first_half_totals,half_total,First half over 0.5,Over,Under,71747268641455118950006230479516786261146405971548224576601893915475061691279,77456328982896654227747737538290801718729195544464349863216139074807112606668,84140.6846,40.189189999999996,0.61,0.63,0.05,0.01,0.63,0.61,0.020000000000000018,10706.6857,17979.5162,0.39,0.37,0.020000000000000018,2216.409,2894.2948
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891675,England vs. Argentina: 1st Half O/U 1.5,first_half_totals,half_total,First half over 1.5,Over,Under,45582267922963887287115344486038000743102200213559540316946252804734094703649,33458165112468583186067662753755773253007648791087726723225592617524103226370,44415.5988,0,0.25,0.28,0.05,0.01,0.28,0.25,0.030000000000000027,716.4091,1425.1770999999999,0.75,0.72,0.030000000000000027,1833.5638,1922.8838
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891676,England vs. Argentina: 1st Half O/U 2.5,first_half_totals,half_total,First half over 2.5,Over,Under,59213890271801547041610514378867030181488897318780120967799104475161184767086,89383851119498667234024971237951093390638387563287213908274287751220582926763,43729.7554,0,0.08,0.09,0.05,0.01,0.09,0.08,0.009999999999999995,311.5783,522.8872,0.92,0.91,0.010000000000000009,920.0,967.0
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891677,England vs. Argentina: England O/U 0.5,soccer_team_totals,team_total,England over 0.5,Over,Under,16561062452486418891364938006667157273051610006355229886676242467868988522858,6575744915807422397679285810474176107042510157975732905983960402970939439933,51225.3381,579.500978,0.72,0.74,0.05,0.01,0.74,0.72,0.020000000000000018,2141.3017999999997,2328.9457999999995,0.28,0.26,0.020000000000000018,628.1966,1006.5716
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891678,England vs. Argentina: England O/U 1.5,soccer_team_totals,team_total,England over 1.5,Over,Under,113283124378443256821772147757556043305824664018352778118580498349110707543149,42368330121820885588083306824757110822099240783661588735222251195712333152963,94123.2253,86.698095,0.34,0.35,0.05,0.01,0.35,0.34,0.009999999999999953,11770.33,20185.239999999998,0.66,0.65,0.010000000000000009,931.0234,1343.4978
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891679,England vs. Argentina: England O/U 2.5,soccer_team_totals,team_total,England over 2.5,Over,Under,84608365842033111114630681642153846164641547535108350390414416304005557771169,95106893484257892237890576345940915444674783960716120820840771192494505433466,55421.3182,0,0.12,0.13,0.05,0.01,0.13,0.12,0.010000000000000009,154.36,284.82849999999996,0.88,0.87,0.010000000000000009,1545.49,2262.052
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891680,England vs. Argentina: Argentina O/U 0.5,soccer_team_totals,team_total,Argentina over 0.5,Over,Under,92832255069103059256064674256039412537235727944896260614333278413807323563015,15910911080096650316628657283649337046819367241396715641251116515633003080809,65655.8774,57.724006,0.67,0.69,0.05,0.01,0.69,0.67,0.019999999999999907,6410.277599999999,7614.0471,0.33,0.31,0.020000000000000018,1313.2022000000002,2808.0522
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891681,England vs. Argentina: Argentina O/U 1.5,soccer_team_totals,team_total,Argentina over 1.5,Over,Under,82272585945602053476684781557820061190730220616293790468940586641792211779572,666658610028547354079473579294582556780948270660038221280898246467377920108,53271.9673,22.379027,0.29,0.31,0.05,0.01,0.31,0.29,0.020000000000000018,961.9487999999999,1030.8231,0.71,0.69,0.020000000000000018,2111.0233,2296.3849
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891682,England vs. Argentina: Argentina O/U 2.5,soccer_team_totals,team_total,Argentina over 2.5,Over,Under,96515394093226273524445691436239733674306366264722940082296189518851530307900,104372578611365800442704879713850660281434575256932641173775605147788681253230,56126.5247,0,0.09,0.11,0.05,0.01,0.11,0.09,0.020000000000000004,309.2614,415.02160000000003,0.91,0.89,0.020000000000000018,2230.135,2940.5248
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891683,England vs. Argentina: England 1st Half O/U 0.5,soccer_first_half_team_totals,half_team,England first half over 0.5,Over,Under,77526126263108804808391760486193942126967192161266297971339673952632122113911,84092266742673947145635285759305834518506864534282492898063166624458439173743,96797.9907,0,0.37,0.4,0.05,0.01,0.4,0.37,0.030000000000000027,15255.5,24010.9628,0.63,0.6,0.030000000000000027,4186.2977,4706.2977
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,2914816.84994,238480.22156899827,2891684,England vs. Argentina: England 1st Half O/U 1.5,soccer_first_half_team_totals,half_team,England first half over 1.5,Over,Under,27487523557706224190047425514329630296618615730601947451759944634052167672666,112992508611138908885407045065833841013441702733642198784488424112576796759473,851.0338,0,0.05,0.81,0.05,0.01,0.85,0.05,0.7999999999999999,113.1928,202.9768,0.95,0.19,0.76,80.626,233.9442
