fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_probability,external_validation_source,external_conflict_reason,lineup_pending_reason,player_data_quality_reason,decision,stake_per_10k
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944240,soccer_player_goals_plus_assists,Nicolás González: 2+ goals + assists,Nicolás González: 2+ goals + assists,Yes,No,42275846717047508501111352527900080709070375627278937605879605822526919028164,23049201097230703314745968162474584243910313611666875946558431753892933266376,0,10.1698,0.01,0.95,0.05,0.01,True,0.95,0.01,0.94,9.3005,38.842,0.6,0.99,0.05,0.94,59.4,59.4,0.4895,,,,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944241,soccer_player_goals_plus_assists,Nicolás González: 3+ goals + assists,Nicolás González: 3+ goals + assists,Yes,No,13946322929524169654854980891915500147524313003568295914325046260764992790000,112113381286083697871102299738835389943675324933573586556489144013175708654467,0,10.1698,0.01,0.95,0.05,0.01,True,0.95,0.01,0.94,9.290999999999999,38.832499999999996,0.6,0.99,0.05,0.94,59.4,59.4,0.489,,,,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944242,soccer_player_goals_plus_assists,Nicolás González: 4+ goals + assists,Nicolás González: 4+ goals + assists,Yes,No,34532252301907945833677711923402019126559440680763805724473294372595507196101,81731129477590527451561970050205387826082243770672585044183062279714070771960,0,10.17,0.01,0.95,0.05,0.01,True,0.95,0.01,0.94,9.3005,38.842,0.6,0.99,0.05,0.94,59.4,59.4,0.4895,,,,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944492,soccer_player_shots,Alex Baena: 1+ shots,Alex Baena: 1+ shots,Yes,No,78450153331587573156145846951585493717790708630078032830853531676045839001634,2492043501774621661173334562226980976139867996106895818539779230350653330986,760.186901,5767.2002,0.6,0.65,0.05,0.01,True,0.65,0.63,0.020000000000000018,100.087,274.0738,106.8354,0.37,0.35,0.020000000000000018,62.744600000000005,111.98500000000001,53.892999999999994,Yes,0.727951,0.685194,0.769998,0.65,0.63,0.02,0.011375,0.066576,-0.016181,0.12,0.512,274.07,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944494,soccer_player_shots,Alex Baena: 2+ shots,Alex Baena: 2+ shots,Yes,No,81215826729839717683188872153421309378972229908780341489149879261385459218702,39870092025121523868574841538739156681888983882894034279247531442221876524753,3840.5932130000006,5963.426,0.48,0.51,0.05,0.01,True,0.51,0.48,0.030000000000000027,319.59659999999997,734.8081999999999,243.7968,0.52,0.49,0.030000000000000027,264.1132,385.25,307.0634,No,0.626195,0.565585,0.678099,0.52,0.49,0.03,0.01248,0.093715,-0.006895,0.12,0.393,385.25,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944496,soccer_player_shots,Alex Baena: 3+ shots,Alex Baena: 3+ shots,Yes,No,82652549208425622474055867866459592407944520896999801816671645696562866865618,110652938287022769038783582411248896397222810979894550389436054697537252381990,19.57,12194.8311,0.07,0.1,0.05,0.01,True,0.1,0.07,0.03,44.300000000000004,92.2875,22.6233,0.93,0.9,0.030000000000000027,300.5667,729.4467000000001,398.7,Yes,0.143296,0.111723,0.187135,0.1,0.07,0.03,0.0045,0.038796,-0.032777,0.12,0.0,92.29,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944498,soccer_player_shots,Alex Baena: 4+ shots,Alex Baena: 4+ shots,Yes,No,78853288698112247624971809031189616705482359657358895701361785968055039472676,66369565091041418163107001853795265179271023689185140875490263369235487810245,0,9423.3631,0.03,0.06,0.05,0.01,True,0.06,0.03,0.03,32.418,206.75300000000001,7.494,0.97,0.94,0.030000000000000027,242.306,1267.3496,507.88199999999995,Yes,0.043273,0.030441,0.064486,0.06,0.03,0.03,0.00282,-0.019547,-0.072379,0.12,0.0,206.75,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944500,soccer_player_shots,Alex Baena: 5+ shots,Alex Baena: 5+ shots,Yes,No,1326031383089252030960564583164240846487530745126171414566648032901159148242,47713319063110205243260682837202874513913672401336258604598396443414215680633,0,11437.11716,0.01,0.04,0.05,0.001,True,0.04,0.01,0.03,100.8916,123.25786,0.1,0.99,0.96,0.030000000000000027,9.9,2821.285,2421.3984,No,0.989279,0.981554,0.993199,0.99,0.96,0.03,0.000495,-0.001216,-0.048941,0.12,0.813,2821.28,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944502,soccer_player_shots,Alexis Mac Allister: 1+ shots,Alexis Mac Allister: 1+ shots,Yes,No,51777864057447466860548221338467406353898259217434699923108460468382346151782,47292120699791773739839403653529233350300921905609503277357355165379639528255,66.89178,7649.6311,0.67,0.68,0.05,0.01,True,0.68,0.67,0.010000000000000009,3820.954,4053.9840000000004,188.29680000000002,0.33,0.32,0.010000000000000009,92.74320000000002,92.74320000000002,1798.096,No,0.327088,0.282555,0.371185,0.33,0.32,0.01,0.011055,-0.013967,-0.0985,0.12,0.117,92.74,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944504,soccer_player_shots,Alexis Mac Allister: 2+ shots,Alexis Mac Allister: 2+ shots,Yes,No,8750317304506344291651137625151145971880587184207090581386478923987246347981,24713558464345215336484835804237825950715349056645154766426526889284001079655,2588.6800000000003,11915.5137,0.31,0.34,0.05,0.01,True,0.34,0.31,0.030000000000000027,83.2728,124.9448,352.68080000000003,0.69,0.66,0.029999999999999916,784.9992,1153.7952,161.6472,No,0.692617,0.637381,0.73859,0.69,0.66,0.03,0.010695,-0.008078,-0.103314,0.12,0.464,1153.8,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944507,soccer_player_shots,Alexis Mac Allister: 3+ shots,Alexis Mac Allister: 3+ shots,Yes,No,33621385135008282271693194721797692183797524928981283023372033969673662644725,39430340580882933005815949865180753996106109632957561061507665019134075207931,1779.5900000000001,12446.5203,0.1,0.11,0.05,0.01,True,0.11,0.1,0.009999999999999995,127.6,320.9308,102.304,0.9,0.89,0.010000000000000009,920.736,1061.668,1032.4,Yes,0.103139,0.079122,0.137517,0.11,0.1,0.01,0.004895,-0.011756,-0.075773,0.12,0.0,320.93,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944509,soccer_player_shots,Alexis Mac Allister: 4+ shots,Alexis Mac Allister: 4+ shots,Yes,No,7373925545816612309810071538265212238735645875553925140608248513179967208882,57377145474622841326052730675495309061381492279847508961406927655126538838214,175.79941,11096.62732,0.032,0.056,0.05,0.001,True,0.056,0.032,0.024,0.29904,120.07345,8.0288,0.968,0.944,0.02400000000000002,242.8712,242.8712,5.040959999999999,No,0.972944,0.958629,0.981326,0.968,0.944,0.024,0.001549,0.003396,-0.05092,0.12,0.79,242.87,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944510,soccer_player_shots,Aymeric Laporte: 1+ shots,Aymeric Laporte: 1+ shots,Yes,No,48412395632583554047749558822581258793076762038967727122316076544266950310620,78886779090448860783806787773122221843342929251718691129993557856658544669346,0,286.1345,0.15,0.38,0.05,0.01,True,0.39,0.15,0.24000000000000002,15.9783,31.9783,6.0,0.85,0.61,0.24,34.0,39.830799999999996,24.991699999999998,Yes,0.278363,0.251726,0.309463,0.39,0.15,0.24,0.011895,-0.123532,-0.190169,0.12,0.087,31.98,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944511,soccer_player_shots,Aymeric Laporte: 2+ shots,Aymeric Laporte: 2+ shots,Yes,No,86719110869233082481596568389430898649326971578832058958804634173792262790805,37333212139711199798387529749541533834955004705685167121717820774488609313800,0,322.9755,0.04,0.15,0.05,0.01,True,0.14,0.04,0.1,7.000000000000001,8.917000000000002,0.28,0.96,0.86,0.09999999999999998,6.72,355.0087,43.0,No,0.957059,0.945781,0.965178,0.96,0.86,0.1,0.00192,-0.004861,-0.056139,0.12,0.777,355.01,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944512,soccer_player_shots,Cristian Romero: 1+ shots,Cristian Romero: 1+ shots,Yes,No,73478625351781859351164425016436705689474702907362251247351988382263233393109,61500964880911483398471452140315631001937929495995209653210952414175961024063,37.08,1852.2408,0.27,0.33,0.05,0.01,True,0.35,0.27,0.07999999999999996,16.0125,74.43589999999999,1.35,0.73,0.65,0.07999999999999996,3.65,3.65,29.7375,No,0.742958,0.713483,0.768178,0.73,0.65,0.08,0.009855,0.003103,-0.066372,0.12,0.541,3.65,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944513,soccer_player_shots,Cristian Romero: 2+ shots,Cristian Romero: 2+ shots,Yes,No,51662073851317422629013460750277560382893517820637531454898942533579714755172,20017035937882057403181681815410908152938261163648317017937552858747889441230,24.48,3702.41012,0.018,0.113,0.05,0.001,True,0.113,0.018,0.095,1.03734,3.51594,0.26999999999999996,0.982,0.887,0.09499999999999997,14.73,2654.93934,8.14266,No,0.963702,0.953951,0.970704,0.982,0.887,0.095,0.000884,-0.019181,-0.068933,0.12,0.785,2654.94,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944514,soccer_player_shots,Cucurella: 1+ shots,Cucurella: 1+ shots,Yes,No,41795760787074880212649444769108151768371482549184356514588387356817835245500,57087141744260273179443001292902928067046368949168638944521030523701165171464,782.2115769999999,5062.2925,0.36,0.38,0.05,0.01,True,0.38,0.36,0.020000000000000018,1.2768,1.2768,14.399999999999999,0.64,0.62,0.020000000000000018,25.6,438.61,2.0831999999999997,,,,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944515,soccer_player_shots,Cucurella: 2+ shots,Cucurella: 2+ shots,Yes,No,58357973430141462325843774141894182362273279764701860081535058575933803387229,31575062881702009420776011973728957891056574717080332354084209508883632399705,149.30571300000003,9872.8207,0.07,0.1,0.05,0.01,True,0.1,0.07,0.03,29.29,77.58,22.5225,0.93,0.9,0.030000000000000027,299.2275,835.876,263.61,,,,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944516,soccer_player_shots,Dani Olmo: 1+ shots,Dani Olmo: 1+ shots,Yes,No,95808884817098999231540084893292267502409924240834673648164286996688293587884,21846400131977339565002211257743213395403762454512008072812581151217348253668,375.597464,4875.6164,0.71,0.72,0.05,0.01,True,0.72,0.71,0.010000000000000009,9.3312,26.1014,170.91119999999998,0.29,0.28,0.009999999999999953,69.80879999999999,86.55489999999999,3.6288000000000005,No,0.303733,0.26025,0.347106,0.29,0.28,0.01,0.010295,0.003438,-0.080045,0.12,0.095,86.55,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944517,soccer_player_shots,Dani Olmo: 2+ shots,Dani Olmo: 2+ shots,Yes,No,94205858698088987472974418863131769491353531040310582295436435633816325423464,33100392023975044812496093541974798005451889561376910348955204266430675213165,64.527959,9427.4698,0.2,0.42,0.05,0.01,True,0.42,0.2,0.21999999999999997,2.625,4.775,8.0,0.8,0.58,0.22000000000000008,32.0,32.0,3.6249999999999996,Yes,0.334337,0.286129,0.391738,0.42,0.2,0.22,0.01218,-0.097843,-0.186051,0.12,0.12,4.78,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944518,soccer_player_shots,Dani Olmo: 3+ shots,Dani Olmo: 3+ shots,Yes,No,96235987478386908658745180411485704962580613586223679675775866159095367016488,90159760087979215664156532257375062695903813829168135273901656525508586248010,0,7902.6964,0.04,0.23,0.05,0.01,True,0.24,0.04,0.19999999999999998,12.768,670.923,0.9500000000000001,0.96,0.76,0.19999999999999996,22.8,312.54409999999996,40.432,No,0.881302,0.843282,0.908151,0.96,0.76,0.2,0.00192,-0.080618,-0.158638,0.12,0.672,312.54,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944519,soccer_player_shots,Dani Olmo: 4+ shots,Dani Olmo: 4+ shots,Yes,No,47948642764115875161925630248854288723930082915363629796421240423572592289830,90117352010298560071853132897536033893212117664895257793637997627460573386847,0,11102.6739,0.04,0.07,0.05,0.01,True,0.07,0.04,0.030000000000000006,38.21790000000001,60.227500000000006,15.1584,0.96,0.93,0.029999999999999916,355.9296,1022.7248,507.75210000000004,No,0.966955,0.950107,0.976945,0.96,0.93,0.03,0.00192,0.005035,-0.051813,0.12,0.781,1022.72,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944520,soccer_player_shots,Dani Olmo: 5+ shots,Dani Olmo: 5+ shots,Yes,No,10589269042707926589330705182858558464792288025699605047197722029235358908263,5732096201660329165413971956062876317329145976440268244051011738423487679276,0,7941.63207,0.01,0.074,0.05,0.001,True,0.074,0.01,0.064,7.3999999999999995,154.25,0.1,0.99,0.926,0.06399999999999995,9.9,2821.285,92.60000000000001,No,0.992471,0.986852,0.995264,0.99,0.926,0.064,0.000495,0.001976,-0.043643,0.12,0.819,2821.28,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944522,soccer_player_shots,Enzo Fernández: 1+ shots,Enzo Fernández: 1+ shots,Yes,No,44858914148289732177814185279567636776689731411700411050207497791331986869942,84855152430975364179540368558832642447315287891284338904622918182090621742659,212.718575,4469.039,0.7,0.72,0.05,0.01,True,0.72,0.7,0.020000000000000018,264.9312,843.8820000000001,327.243,0.3,0.28,0.019999999999999962,140.24699999999999,279.72569999999996,103.0288,No,0.327226,0.282689,0.371324,0.3,0.28,0.02,0.0105,0.016726,-0.067811,0.12,0.117,279.73,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944524,soccer_player_shots,Enzo Fernández: 2+ shots,Enzo Fernández: 2+ shots,Yes,No,102568892395840691447065979628798226142519201859575324368396732360317084920603,59666429510756773390638526284382074130205092667138804309991208400336127349034,6428.618452,3447.7132,0.42,0.43,0.05,0.01,True,0.43,0.42,0.010000000000000009,110.73789999999998,157.93339999999998,2.1,0.58,0.57,0.010000000000000009,2.9,2.9,146.79209999999998,No,0.692772,0.637551,0.738728,0.58,0.57,0.01,0.01218,0.100592,0.005371,0.12,0.465,2.9,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944526,soccer_player_shots,Enzo Fernández: 3+ shots,Enzo Fernández: 3+ shots,Yes,No,72535815407996530701887957658758193003254960687906507693600882057054869504713,108275143307929821838687714581539411087182212583649018997023565282387117473597,2251.542342,8843.7749,0.19,0.2,0.05,0.01,True,0.2,0.19,0.010000000000000009,56.978,56.978,0.1444,0.81,0.8,0.010000000000000009,0.6156,342.5715,227.912,No,0.896948,0.862592,0.920946,0.81,0.8,0.01,0.007695,0.079253,0.004897,0.12,0.691,342.57,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944528,soccer_player_shots,Enzo Fernández: 4+ shots,Enzo Fernández: 4+ shots,Yes,No,62472293074831875944410348421797320346809141208034468792486287205349318566923,105018905785643460777027593689887293852685969419095120726498553337946377339213,982.352906,3669.70812,0.033,0.077,0.05,0.001,True,0.077,0.034,0.043,1.1781000000000001,50.9291,0.8262,0.966,0.923,0.04299999999999993,23.4738,1675.8046399999998,14.121900000000002,No,0.972976,0.958676,0.981349,0.966,0.923,0.043,0.001642,0.005334,-0.048966,0.12,0.79,1675.8,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944531,soccer_player_shots,Julián Álvarez: 1+ shots,Julián Álvarez: 1+ shots,Yes,No,107239564939655585678574218589373428885494326770902933641118007462963220604524,111435219878515918625214749026301400141250088734485115075744232911835859488004,705.5870560000001,5448.5618,0.65,0.68,0.05,0.01,True,0.68,0.65,0.030000000000000027,65.28,152.59949999999998,235.521,0.35,0.32,0.02999999999999997,126.81899999999999,173.68739999999997,30.72,Yes,0.744812,0.702057,0.786136,0.68,0.65,0.03,0.01088,0.053932,-0.028823,0.12,0.529,152.6,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944534,soccer_player_shots,Julián Álvarez: 2+ shots,Julián Álvarez: 2+ shots,Yes,No,50008732638624240712460539000449374206610245870715376278696161794552357419666,81201839768524965031020190436238242377897554369605669092298237016429966200218,583.003726,10750.0983,0.49,0.51,0.05,0.01,True,0.51,0.49,0.020000000000000018,271.64639999999997,2631.5648,57.5505,0.51,0.49,0.020000000000000018,59.8995,116.76670000000001,260.9936,No,0.603712,0.541133,0.658159,0.51,0.49,0.02,0.012495,0.081217,-0.021362,0.12,0.369,116.77,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944535,soccer_player_shots,Julián Álvarez: 3+ shots,Julián Álvarez: 3+ shots,Yes,No,45274184393377809497847687937950648208059154989104663507356614518266027340775,108329121007535624326460518069151606939089070606432890819304689442685962055011,30.416922000000003,8798.6342,0.06,0.3,0.05,0.01,True,0.3,0.06,0.24,3.75,19.25,0.3894,0.94,0.7,0.24,6.1006,44.995799999999996,8.75,No,0.841712,0.794158,0.876455,0.94,0.7,0.24,0.00282,-0.101108,-0.188662,0.12,0.622,45.0,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944538,soccer_player_shots,Julián Álvarez: 4+ shots,Julián Álvarez: 4+ shots,Yes,No,51868218293418375484152883453720179187846580150381826551978565275691298516799,15128045518788903530367580593558438733485020470089287183837455226730203187185,0,8058.86,0.04,0.13,0.05,0.01,True,0.12,0.04,0.07999999999999999,6.0,7.729,0.9500000000000001,0.96,0.88,0.07999999999999996,22.8,299.7838,44.0,No,0.950061,0.925885,0.964873,0.96,0.88,0.08,0.00192,-0.011859,-0.076035,0.12,0.756,299.78,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944540,soccer_player_shots,Julián Álvarez: 5+ shots,Julián Álvarez: 5+ shots,Yes,No,50733061479532853171759717652055004834333449339121954303237625303145478392826,85127626271347130384343124385589276785663511010714098037904278527588563779404,0,8034.9031,0.02,0.09,0.05,0.01,True,0.09,0.02,0.06999999999999999,10.844999999999999,243.445,0.8,0.98,0.91,0.06999999999999995,39.2,49.1,109.655,No,0.987056,0.977805,0.991802,0.98,0.91,0.07,0.00098,0.006076,-0.043175,0.12,0.81,49.1,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944542,soccer_player_shots,Lamine Yamal: 1+ shots,Lamine Yamal: 1+ shots,Yes,No,82062284142200234238970543106796784837752813701997349236330301459428730339906,115700246543581100390272493232987194601988428874375823465610743702721487601931,1594.20481,3688.3214,0.88,0.89,0.05,0.01,True,0.89,0.88,0.010000000000000009,1324.0708,17541.1888,4.4,0.12,0.11,0.009999999999999995,0.6,0.6,163.6492,No,0.186847,0.161881,0.216282,0.12,0.11,0.01,0.00528,0.061567,-0.003399,0.12,0.001,0.6,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944544,soccer_player_shots,Lamine Yamal: 2+ shots,Lamine Yamal: 2+ shots,Yes,No,65727982206155695104541784008214968221733557894696568949338326316512111889041,61471074700721433482418507903417250579199127155162690003336508507822570869325,2295.1474000000003,7883.6789,0.67,0.68,0.05,0.01,True,0.68,0.67,0.010000000000000009,46.92,327.8299999999999,379.8029,0.33,0.32,0.010000000000000009,187.0671,198.8271,22.080000000000002,No,0.416887,0.357563,0.475881,0.33,0.32,0.01,0.011055,0.075832,-0.023492,0.12,0.189,198.83,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944546,soccer_player_shots,Lamine Yamal: 3+ shots,Lamine Yamal: 3+ shots,Yes,No,355848982045107683455478321778595514658610469403648187261672868768019385416,42448875974763585184682862581636712932464689024665274674808526230245161428719,2148.329271,11367.313,0.46,0.47,0.05,0.01,True,0.47,0.46,0.009999999999999953,113.7306,139.3429,63.27760000000001,0.54,0.53,0.010000000000000009,74.28240000000001,464.2463,128.2494,No,0.664521,0.593791,0.72377,0.54,0.53,0.01,0.01242,0.112101,0.001371,0.12,0.421,464.25,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944549,soccer_player_shots,Lamine Yamal: 4+ shots,Lamine Yamal: 4+ shots,Yes,No,67646614309326760880302930021620669800090499854231387911693856775138184370108,46122882976577334182538218398843187440687142499127539671648641354682976386663,98.148147,7865.6562,0.09,0.34,0.05,0.01,True,0.34,0.09,0.25,1.8904,9.6709,2.3004,0.91,0.66,0.25,23.2596,28.8675,3.6696,No,0.842238,0.78582,0.881994,0.91,0.66,0.25,0.004095,-0.071857,-0.168275,0.12,0.613,28.87,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944550,soccer_player_shots,Lamine Yamal: 5+ shots,Lamine Yamal: 5+ shots,Yes,No,115433235443798756710905685812424935003021846664355977925213493917068996005160,16595796226726418084970119715800780972502531886455742354656923170449487083868,0,8037.9129,0.02,0.17,0.05,0.01,True,0.17,0.02,0.15000000000000002,2.5500000000000003,2.5500000000000003,2.0,0.98,0.83,0.15000000000000002,98.0,107.9,12.45,No,0.937892,0.904023,0.957943,0.98,0.83,0.15,0.00098,-0.043088,-0.116957,0.12,0.734,107.9,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944551,soccer_player_shots,Leandro Paredes: 1+ shots,Leandro Paredes: 1+ shots,Yes,No,51774110079449467511688540058549531321432295681621916942723527811505879730844,44221209631411177039937886596643852117981120492710609573019730092979692517433,311.84999999999997,2414.287,0.51,0.53,0.05,0.01,True,0.53,0.51,0.020000000000000018,2.6500000000000004,2.6500000000000004,112.4907,0.49,0.47,0.020000000000000018,108.07929999999999,162.5793,2.3499999999999996,No,0.496822,0.452473,0.537596,0.49,0.47,0.02,0.012495,-0.005673,-0.090022,0.12,0.282,162.58,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944552,soccer_player_shots,Leandro Paredes: 2+ shots,Leandro Paredes: 2+ shots,Yes,No,16142625153485801067679425536861308531919192009477139005827748358706625471102,5378013439608982879677251232944213688286679774658713513800405619495307149345,0,289.0622,0.05,0.25,0.05,0.01,True,0.24,0.05,0.19,12.0,14.735,1.367,0.95,0.76,0.18999999999999995,25.973,250.0981,38.0,Yes,0.155639,0.129008,0.190129,0.24,0.05,0.19,0.00912,-0.093481,-0.160112,0.12,0.0,14.73,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944553,soccer_player_shots,Leandro Paredes: 3+ shots,Leandro Paredes: 3+ shots,Yes,No,41560690515875511793439077026734164782586059162320477968347621615165369401423,47224332893011836694946511511960353508063676049112271049992571488505883565296,48,259.47974,0.01,0.117,0.05,0.001,True,0.117,0.01,0.10700000000000001,2.7354600000000002,4.03346,0.1,0.99,0.883,0.10699999999999998,9.9,2322.285,20.64454,No,0.965916,0.952457,0.974632,0.99,0.883,0.107,0.000495,-0.024579,-0.078038,0.12,0.783,2322.28,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944554,soccer_player_shots,Lionel Messi: 1+ shots,Lionel Messi: 1+ shots,Yes,No,59336767801417567399047164368932342264377601956276017374447586908021937934921,82439751191230528122472148484123495093159825645988775433196246418690648249732,2475.382585,7579.0843,0.89,0.9,0.05,0.01,True,0.9,0.89,0.010000000000000009,198.927,20383.1549,65.78880000000001,0.11,0.1,0.009999999999999995,8.1312,312.5124,22.103,Yes,0.941522,0.918977,0.958372,0.9,0.89,0.01,0.0045,0.037022,-0.025523,0.12,0.749,20383.15,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944555,soccer_player_shots,Lionel Messi: 2+ shots,Lionel Messi: 2+ shots,Yes,No,111927641461032008775248486634328084196382867454452631546699453017561659285771,28331821888346279879556154535252722192716889750307336008887342078178868166985,2673.502225,9998.4459,0.71,0.72,0.05,0.01,True,0.72,0.71,0.010000000000000009,47.339999999999996,5434.74,73.13,0.29,0.28,0.009999999999999953,29.869999999999997,295.46999999999997,18.41,Yes,0.775498,0.715994,0.828232,0.72,0.71,0.01,0.01008,0.045418,-0.054086,0.12,0.543,5434.74,,,,,,WATCH,0
