minute,p_active,p_home_shot,p_away_shot,p_home_goal,p_away_goal,p_home_foul,p_away_foul,p_home_yellow,p_away_yellow,p_home_corner,p_away_corner,p_home_leading_after,p_draw_after,p_away_leading_after,expected_home_goals_after,expected_away_goals_after
54,1.0,0.11683111111111111,0.1077,0.012122222222222222,0.011253333333333334,0.11460222222222222,0.11368,0.02521111111111111,0.02463111111111111,0.04618,0.04164222222222222,0.2867911111111111,0.4436088888888889,0.2696,0.5681777777777778,0.5412977777777778
55,1.0,0.11428222222222222,0.10547777777777778,0.012433333333333333,0.011571111111111112,0.11463111111111111,0.11441333333333334,0.024266666666666666,0.024315555555555556,0.04576444444444445,0.040933333333333335,0.28946444444444447,0.4386177777777778,0.27191777777777776,0.5806111111111111,0.5528688888888889
56,1.0,0.10993333333333333,0.10319555555555555,0.011753333333333333,0.011546666666666667,0.11250444444444445,0.11322,0.022451111111111113,0.022475555555555554,0.04562666666666667,0.041204444444444446,0.29201777777777777,0.4336377777777778,0.27434444444444445,0.5923644444444445,0.5644155555555556
57,1.0,0.11056,0.10160666666666666,0.011593333333333334,0.010622222222222222,0.11526222222222222,0.1160888888888889,0.025475555555555557,0.025877777777777777,0.042251111111111114,0.03797111111111111,0.2945888888888889,0.42908666666666667,0.27632444444444443,0.6039577777777778,0.5750377777777778
58,1.0,0.10993333333333333,0.10147777777777778,0.011437777777777778,0.010553333333333333,0.11574444444444444,0.11609333333333334,0.024975555555555556,0.025086666666666667,0.04076222222222222,0.03651777777777778,0.2969,0.42489333333333335,0.27820666666666666,0.6153955555555556,0.5855911111111111
59,1.0,0.11138444444444444,0.10233555555555555,0.011777777777777778,0.011177777777777778,0.11324222222222222,0.11322222222222222,0.022653333333333334,0.022655555555555557,0.03785111111111111,0.03345111111111111,0.29934,0.4203711111111111,0.28028888888888887,0.6271733333333334,0.5967688888888889
60,1.0,0.10907333333333333,0.10067111111111111,0.011917777777777777,0.01132,0.11537555555555555,0.11571555555555556,0.02023111111111111,0.019875555555555556,0.04146222222222222,0.037526666666666667,0.3014777777777778,0.4163866666666667,0.28213555555555553,0.6390911111111112,0.6080888888888889
61,1.0,0.10774666666666667,0.09973111111111112,0.01168,0.011211111111111111,0.11441111111111112,0.11465333333333333,0.020157777777777778,0.0206,0.034793333333333336,0.031077777777777777,0.30354444444444445,0.41243555555555556,0.28402,0.6507711111111111,0.6193
62,1.0,0.10254444444444444,0.09463555555555556,0.011282222222222223,0.01056,0.11733555555555555,0.11795555555555555,0.019973333333333333,0.020135555555555556,0.032711111111111114,0.02966,0.30555333333333334,0.40885777777777776,0.2855888888888889,0.6620533333333334,0.62986
63,1.0,0.10757555555555555,0.1004,0.011708888888888888,0.011206666666666667,0.1177711111111111,0.11718,0.019742222222222224,0.019446666666666668,0.03133111111111111,0.02796222222222222,0.3073666666666667,0.4053222222222222,0.28731111111111113,0.6737622222222223,0.6410666666666667
64,1.0,0.10838666666666667,0.1007,0.011711111111111111,0.011097777777777778,0.11658666666666667,0.11554,0.01775777777777778,0.017637777777777777,0.032786666666666665,0.029702222222222224,0.30920444444444445,0.40184888888888887,0.2889466666666667,0.6854733333333334,0.6521644444444444
65,1.0,0.10649777777777777,0.09821777777777778,0.011415555555555556,0.010433333333333333,0.1155,0.11557777777777778,0.01875777777777778,0.018551111111111112,0.033826666666666665,0.03060888888888889,0.3109,0.39887555555555554,0.29022444444444445,0.6968888888888889,0.6625977777777777
