fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_probability,external_validation_source,external_conflict_reason,model_risk_reason,lineup_pending_reason,player_data_quality_reason,decision,stake_per_10k
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944167,soccer_player_assists,Julián Álvarez: 1+ assists,Julián Álvarez: 1+ assists,Yes,No,92931584628026222655442137868839785569820477773811804034491629981771910304287,31871259969474201970370966666001796204095478546291093543037797187297070834216,844.927087,23408.059,0.09,0.11,0.05,0.01,True,0.11,0.09,0.020000000000000004,132.9108,268.0976,13.8924,0.91,0.89,0.020000000000000018,140.4676,1341.0877,1075.3692,No,0.97638,0.972412,0.979393,0.91,0.89,0.02,0.004095,0.062285,0.018317,0.12,0.804,1341.09,,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944168,soccer_player_assists,Julián Álvarez: 2+ assists,Julián Álvarez: 2+ assists,Yes,No,63469509727597064959058575305875617228930126819292998165231328448264939812537,95555003181603737690767521574165780955921714915928678500351695180257073651354,32,17922.71559,0.001,0.086,0.05,0.001,True,0.084,0.001,0.083,1.05,126.875,0.02,0.999,0.916,0.08299999999999996,19.98,19.98,25.19,No,0.999719,0.99961,0.999786,0.999,0.916,0.083,5e-05,0.000669,-0.03944,0.12,0.832,19.98,,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944169,soccer_player_assists,Lamine Yamal: 1+ assists,Lamine Yamal: 1+ assists,Yes,No,112471448052965729893749684587576405289321845287375706585804308595547450760606,98023061038579741511340671148278522856918571893911160147497462637577661465199,19431.294472999998,102280.8093,0.21,0.22,0.05,0.01,True,0.22,0.21,0.010000000000000009,3306.9256,4674.1742,675.213,0.79,0.78,0.010000000000000009,2540.0870000000004,6803.6778,11724.5544,No,0.903729,0.888381,0.915076,0.79,0.78,0.01,0.008295,0.105434,0.050086,0.12,0.718,6803.68,,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944170,soccer_player_assists,Lamine Yamal: 2+ assists,Lamine Yamal: 2+ assists,Yes,No,35884259308621733047783992403907232597300325720957240646192357058003571729210,39543360471296195924440978027411187364346346733235414998208075917103377803651,8399.918665000001,93263.05625,0.041,0.046,0.05,0.001,True,0.046,0.041,0.0049999999999999975,96.50201999999999,321.97094,39.80731,0.959,0.954,0.0050000000000000044,931.1026899999999,4116.80751,2001.3679799999998,No,0.99521,0.993443,0.996278,0.959,0.954,0.005,0.001966,0.034244,-0.007523,0.12,0.826,4116.81,,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944171,soccer_player_assists,Lautaro Martínez: 1+ assists,Lautaro Martínez: 1+ assists,Yes,No,57175655523580252765921656725482420930434008382858176599673590747563220486766,102850735827754751387372908854902286807838361561064158526838956963476924210509,1338.1580169999997,38278.47237,0.088,0.089,0.05,0.001,True,0.089,0.088,0.0010000000000000009,64.27402,972.34437,81.13336,0.912,0.911,0.0010000000000000009,840.8366400000001,1827.3784,657.90598,No,0.998547,0.9983,0.998734,0.912,0.911,0.001,0.004013,0.082535,0.042287,0.12,0.831,1827.38,,,,,Projected appearance probability is only 42.0%; wait for the official XI.,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944172,soccer_player_assists,Lautaro Martínez: 2+ assists,Lautaro Martínez: 2+ assists,Yes,No,40947734652949133534419390845063315939444182300783352770747520769303932687495,88122802318252807749675054875755911419951695636788504660520933694970494086098,0,16180.1746,0.01,0.25,0.05,0.01,True,0.23,0.01,0.22,2.875,288.375,0.1,0.99,0.77,0.21999999999999997,9.9,9.9,9.625,No,0.999997,0.999997,0.999998,0.99,0.77,0.22,0.000495,0.009502,-0.030498,0.12,0.833,9.9,,,,,Projected appearance probability is only 42.0%; wait for the official XI.,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944173,soccer_player_assists,Lionel Messi: 1+ assists,Lionel Messi: 1+ assists,Yes,No,96821163669669583127924246166391438125584160363899277310152530217645949000495,48356895308509667485232593263017015113922928908358021330325127247601940891900,91865.29753500014,118784.107,0.28,0.29,0.05,0.01,True,0.29,0.28,0.009999999999999953,4425.8727,11209.4888,2726.9396,0.72,0.71,0.010000000000000009,7012.130399999999,44055.7795,10835.7573,No,0.717698,0.713526,0.720872,0.72,0.71,0.01,0.01008,-0.012382,-0.056554,0.12,0.541,44055.78,,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944174,soccer_player_assists,Lionel Messi: 2+ assists,Lionel Messi: 2+ assists,Yes,No,29585625558932503381823237145183088535371787329572885584054209974076179087900,93581754423264994286047189103718762135853415626748945634826591311547143268388,27580.292516,93088.0589,0.07,0.08,0.05,0.01,True,0.08,0.07,0.009999999999999995,81.0,1008.7644,1248.5158000000001,0.93,0.92,0.010000000000000009,16587.4242,22670.2707,931.5,No,0.955763,0.954359,0.956808,0.93,0.92,0.01,0.003255,0.022508,-0.018896,0.12,0.785,22670.27,,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944175,soccer_player_assists,Mikel Merino: 1+ assists,Mikel Merino: 1+ assists,Yes,No,90564578950735171705156699870927546783188536485315813721499120380503613443768,108368184564723260489528810655715654269081858836040605554603947974810564267144,327.272726,23181.76272,0.071,0.106,0.05,0.001,True,0.106,0.071,0.035,1.5899999999999999,519.0154,1.065,0.929,0.894,0.03500000000000003,13.935,233.20878,43.5825,No,0.989074,0.987233,0.99041,0.929,0.894,0.035,0.003298,0.056776,0.014935,0.12,0.819,233.21,,,,,Projected appearance probability is only 70.0%; wait for the official XI.,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944176,soccer_player_assists,Mikel Merino: 2+ assists,Mikel Merino: 2+ assists,Yes,No,79356270174912029220413805691741518694132310303187206276851847059831393726631,63773814457122121701721507283501398281375865925410354782414902375221792362961,0,21728.44172,0.012,0.025,0.05,0.001,True,0.025,0.012,0.013000000000000001,58.426,113.67699,6.496919999999999,0.988,0.975,0.013000000000000012,534.9130799999999,1446.8429399999998,2278.614,No,0.999914,0.999881,0.999934,0.988,0.975,0.013,0.000593,0.011321,-0.028711,0.12,0.832,1446.84,,,,,Projected appearance probability is only 70.0%; wait for the official XI.,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944177,soccer_player_assists,Mikel Oyarzabal: 1+ assists,Mikel Oyarzabal: 1+ assists,Yes,No,33730562444216349509732346666302000371138339335150882875211254314776003037613,7950248327645964121277404934828771520266757859687792785094803945846574979951,2125.2697259999995,34109.8502,0.1,0.11,0.05,0.01,True,0.11,0.1,0.009999999999999995,149.72760000000002,669.5845,205.812,0.9,0.89,0.010000000000000009,1852.308,4639.9064,1211.4324000000001,No,0.982078,0.979063,0.984268,0.9,0.89,0.01,0.0045,0.077578,0.034563,0.12,0.811,4639.91,,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944178,soccer_player_assists,Mikel Oyarzabal: 2+ assists,Mikel Oyarzabal: 2+ assists,Yes,No,85973453070387102724703062363806516459122993498900025864654641926479336572575,86985338182134438099994169742944225494016635643695596612219249611460583376054,0,19571.0751,0.01,0.19,0.05,0.01,True,0.19,0.01,0.18,57.0,267.0,0.1,0.99,0.8,0.18999999999999995,9.9,9.9,840.0,No,0.999838,0.999776,0.999875,0.99,0.8,0.19,0.000495,0.009343,-0.030719,0.12,0.832,9.9,,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944179,soccer_player_assists,Nico Williams: 1+ assists,Nico Williams: 1+ assists,Yes,No,87823503834268262286505926441840027119656247120831392696053783813255612533204,13354678771397474213364829018166733333084687644012825391186973498591014862185,141.58963699999998,16651.9314,0.04,0.18,0.05,0.01,True,0.17,0.04,0.13,5.0133,8.8218,0.58,0.96,0.83,0.13,13.92,86.92,10.375,No,0.991848,0.990473,0.992847,0.96,0.83,0.13,0.00192,0.029928,-0.011447,0.12,0.823,86.92,,,,,Projected appearance probability is only 62.0%; wait for the official XI.,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944180,soccer_player_assists,Nico Williams: 2+ assists,Nico Williams: 2+ assists,Yes,No,113289938679853871133608634033500691481229996181195808892263471352149955492013,76752225072226066082004085027806504102556627591070609253515561057260448999954,570,17486.17232,0.01,0.076,0.05,0.001,True,0.074,0.01,0.064,2.4419999999999997,103.442,0.6,0.99,0.926,0.06399999999999995,59.4,79.38,25.465,No,0.999946,0.999925,0.999958,0.99,0.926,0.064,0.000495,0.009451,-0.03057,0.12,0.832,79.38,,,,,Projected appearance probability is only 62.0%; wait for the official XI.,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944181,soccer_player_assists,Nicolás González: 1+ assists,Nicolás González: 1+ assists,Yes,No,36217359214511414381738813660084101974878206526768611970850730059428089413486,109541110463727351636036716905617814045387940664119548639757209260300872423809,460.15999999999997,20060.4848,0.049,0.05,0.05,0.001,True,0.05,0.049,0.0010000000000000009,21.304000000000002,47.138040000000004,27.54094,0.951,0.95,0.0010000000000000009,534.51906,1225.57665,404.77599999999995,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944182,soccer_player_assists,Nicolás González: 2+ assists,Nicolás González: 2+ assists,Yes,No,84752863276600394941390876490117713094354207732863177180232229631899675704500,30891587502576337725997724504013681620212578551592586367751599536874586619229,0,16375.73,0.01,0.24,0.05,0.01,True,0.25,0.01,0.24,5.5,5.5,0.1,0.99,0.75,0.24,9.9,9.9,16.5,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944183,soccer_player_goals_plus_assists,Alex Baena: 1+ goals + assists,Alex Baena: 1+ goals + assists,Yes,No,78216902532119573501870280722318894089888347391457486856140404560881447440471,54961232907348586007306748144562562697775095550335754840906907064060936512108,0,10274.1003,0.12,0.38,0.05,0.01,True,0.39,0.01,0.38,156.0,156.0,0.6,0.99,0.61,0.38,59.4,59.4,244.0,No,0.831717,0.806294,0.850837,0.99,0.61,0.38,0.000495,-0.158778,-0.224201,0.12,0.634,59.4,,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944184,soccer_player_goals_plus_assists,Alex Baena: 2+ goals + assists,Alex Baena: 2+ goals + assists,Yes,No,75975730502675467040258088041802956175042449030462013427825981390446426098876,92404484139311764977322400210167106525580109247511436089470907880009230172931,0,11033.0998,0.02,0.09,0.05,0.01,True,0.09,0.02,0.06999999999999999,27.0,27.0,0.5,0.98,0.91,0.06999999999999995,24.5,39.35,273.0,No,0.984972,0.979648,0.988247,0.98,0.91,0.07,0.00098,0.003992,-0.041332,0.12,0.812,39.35,,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944185,soccer_player_goals_plus_assists,Alex Baena: 3+ goals + assists,Alex Baena: 3+ goals + assists,Yes,No,95995665404138976325713016902065648114334038141853710515769979065650849473670,100173662273955986676592821363974350249076611761374256753061716254188239036660,0,9.5022,0.01,0.11,0.05,0.01,True,0.97,0.01,0.96,16.1602,91.0903,0.6,0.99,0.03,0.96,59.4,59.4,0.49979999999999997,No,0.999091,0.998529,0.999373,0.99,0.03,0.96,0.000495,0.008596,-0.031966,0.12,0.831,59.4,,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944186,soccer_player_goals_plus_assists,Alex Baena: 4+ goals + assists,Alex Baena: 4+ goals + assists,Yes,No,12883193309935431636549588516483313818585826837069028117149112211697179666069,95000697464564085184197927368749783757864381754683848819983988214322347601526,0,11.762,0.01,0.09,0.05,0.01,True,0.93,0.01,0.92,6.110100000000001,38.9255,0.6,0.99,0.07,0.9199999999999999,59.4,59.4,0.4599000000000001,No,0.999959,0.999919,0.999975,0.99,0.07,0.92,0.000495,0.009464,-0.030576,0.12,0.832,59.4,,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944187,soccer_player_goals_plus_assists,Alexis Mac Allister: 1+ goals + assists,Alexis Mac Allister: 1+ goals + assists,Yes,No,99038867406751713517935593417941811012008573837264730620048989471326343325084,4599597765500369867132013296170319763175099072612203457931997704477670386295,57.6,12142.0348,0.07,0.1,0.05,0.01,True,0.1,0.01,0.09000000000000001,24.792,24.792,0.65,0.99,0.9,0.08999999999999997,64.35,64.35,223.128,Yes,0.109805,0.096349,0.127179,0.1,0.01,0.09,0.0045,0.005305,-0.048151,0.12,0.0,24.79,,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944188,soccer_player_goals_plus_assists,Alexis Mac Allister: 2+ goals + assists,Alexis Mac Allister: 2+ goals + assists,Yes,No,48502653714095461101220070094124927637854728948223677987409887966313265936825,963502889589189736186568840366773666009945819696630487475775822137250533807,0,825.5862,0.01,0.96,0.05,0.01,True,0.97,0.01,0.96,16.237799999999996,79990.808,0.6,0.99,0.03,0.96,59.4,59.4,0.5022,No,0.993738,0.991428,0.995191,0.99,0.03,0.96,0.000495,0.003243,-0.039067,0.12,0.824,59.4,,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944189,soccer_player_goals_plus_assists,Alexis Mac Allister: 3+ goals + assists,Alexis Mac Allister: 3+ goals + assists,Yes,No,65125452692342336999795814972896180768736244888201000664174924194013001819877,32892096891801070309554037470004033820793163784999209815084030905878147933864,0,825.5863,0.01,0.96,0.05,0.01,True,0.97,0.01,0.96,16.441499999999998,79989.9978,0.6,0.99,0.03,0.96,59.4,59.4,0.5085,No,0.99976,0.999605,0.999838,0.99,0.03,0.96,0.000495,0.009265,-0.03089,0.12,0.832,59.4,,,,,,,PASS,0
