fixture_id,home,away,event_slug,event_title,event_liquidity,event_volume,market_id,question,sports_market_type,group,contract,outcome_yes,outcome_no,token_yes,token_no,market_liquidity,market_volume,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,yes_ask,yes_bid,yes_spread,yes_ask_depth_1c,yes_ask_depth_2c,no_ask,no_bid,no_spread,no_ask_depth_1c,no_ask_depth_2c
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891682,England vs. Argentina: Argentina O/U 2.5,soccer_team_totals,team_total,Argentina over 2.5,Over,Under,96515394093226273524445691436239733674306366264722940082296189518851530307900,104372578611365800442704879713850660281434575256932641173775605147788681253230,277732.5493,19759.913656,0.09,0.1,0.05,0.01,0.1,0.09,0.010000000000000009,3301.4541999999997,4409.365,0.91,0.9,0.010000000000000009,66376.2685,73957.26580000001
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891683,England vs. Argentina: England 1st Half O/U 0.5,soccer_first_half_team_totals,half_team,England first half over 0.5,Over,Under,77526126263108804808391760486193942126967192161266297971339673952632122113911,84092266742673947145635285759305834518506864534282492898063166624458439173743,273528.1548,25918.15186200001,0.4,0.41,0.05,0.01,0.41,0.4,0.009999999999999953,63934.10169999999,67936.5116,0.6,0.59,0.010000000000000009,572.27,7906.925800000001
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891684,England vs. Argentina: England 1st Half O/U 1.5,soccer_first_half_team_totals,half_team,England first half over 1.5,Over,Under,27487523557706224190047425514329630296618615730601947451759944634052167672666,112992508611138908885407045065833841013441702733642198784488424112576796759473,95438.0093,10273.704964999999,0.08,0.09,0.05,0.01,0.09,0.08,0.009999999999999995,32.0069,66.38300000000001,0.92,0.91,0.010000000000000009,169.396,9588.196
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891685,England vs. Argentina: Argentina 1st Half O/U 0.5,soccer_first_half_team_totals,half_team,Argentina first half over 0.5,Over,Under,45490818678589671823287925735784623487595733771184512208411495396896436718407,5621931345114947208087292752677791074964958704918484917797043110732213131571,136033.8042,1991.9113989999996,0.37,0.38,0.05,0.01,0.38,0.37,0.010000000000000009,9497.9508,15668.2828,0.63,0.62,0.010000000000000009,3737.8114000000005,6651.9889
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891686,England vs. Argentina: Argentina 1st Half O/U 1.5,soccer_first_half_team_totals,half_team,Argentina first half over 1.5,Over,Under,110327662349011550453242537232970940835356475217481393814354165672414520272258,13858566148311352342843254940392269005458969291822285808833141685115706665101,125713.9989,5628.332919999998,0.07,0.09,0.05,0.01,0.09,0.07,0.01999999999999999,104.2541,217.0041,0.93,0.91,0.020000000000000018,1020.0631999999999,2023.7761999999998
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891687,England vs. Argentina: Both Teams to Score in Second Half,both_teams_to_score_second_half,btts,Both teams to score second half,Yes,No,10164417472019520172498547784804753830625748915674119594974626361456374226791,35436364394090023456535502839525198644548789356594940931009438134007572106731,401950.6147,42319.51547,0.24,0.25,0.05,0.01,0.25,0.24,0.010000000000000009,90339.814,91061.254,0.76,0.75,0.010000000000000009,28444.4012,32896.6412
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891688,England vs. Argentina: 2nd Half O/U 0.5,second_half_totals,half_total,Second half over 0.5,Over,Under,67135679830887607694829268220701272547694175687373324517962117885295121407495,31689649819161921986522492342270320206644654455758419395240821141864424410968,49833.7936,950.9714789999999,0.73,0.74,0.05,0.01,0.74,0.73,0.010000000000000009,14.792599999999998,1643.997,0.27,0.26,0.010000000000000009,277.5008,1762.8808
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891689,England vs. Argentina: 2nd Half O/U 1.5,second_half_totals,half_total,Second half over 1.5,Over,Under,37021195927973212609176408856486744218862160292541446302272018835646943535080,17865835101508745380381736006469929177788103924376194019771061619796311582752,427376.9384,5153.960628,0.38,0.39,0.05,0.01,0.39,0.38,0.010000000000000009,203704.7158,204028.71420000002,0.62,0.61,0.010000000000000009,15105.6745,18215.4473
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891690,England vs. Argentina: 2nd Half O/U 2.5,second_half_totals,half_total,Second half over 2.5,Over,Under,103659036489993713487048920946799740252801461130661394849552034510864550492685,98201780533502259977579243363099166193350023077964518299952552468574998748670,45044.1317,72.75,0.15,0.16,0.05,0.01,0.16,0.15,0.010000000000000009,798.3828000000001,2620.5282,0.85,0.84,0.010000000000000009,22.2,1442.5533
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891691,England vs. Argentina: England 2nd Half O/U 0.5,soccer_second_half_team_totals,half_team,England second half over 0.5,Over,Under,101074606422437481614240974175656365291006267561063541515112206708580414399665,34453668492757051076079763866348957366708081558591721293976760849466010853642,96049.9452,865.9580960000001,0.51,0.53,0.05,0.01,0.53,0.51,0.020000000000000018,24994.347100000003,25544.347100000003,0.49,0.47,0.020000000000000018,263.2548,1600.1942999999999
