fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_validation_source,external_conflict_reason,decision,stake_per_10k
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942021,soccer_exact_score,Spain 3 - 1 Argentina,Exact Score: Spain 3 - 1 Argentina?,Yes,No,7021530639078779013734059268307729540470749823782052736997993054767028914999,90697868812610472234346560441302376325910183076355912830906137032174188301710,30520.220805999998,226519.02731,0.037,0.038,0.05,0.001,True,0.038,0.037,0.0010000000000000009,2478.55456,5377.15356,370.67525,0.963,0.962,0.0010000000000000009,9647.57475,132364.40593,62746.56544,No,0.97348,0.969051,0.979434,0.963,0.962,0.001,0.001782,0.008698,-0.02073,0.065,0.873,132364.41,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942022,soccer_exact_score,Spain 2 - 3 Argentina,Exact Score: Spain 2 - 3 Argentina?,Yes,No,51109306394725090330084656461396328598075978877907267180360989433722055814374,28270659931872148672320983284020103550194403267662738412591930426417805719170,357528.5154000014,107627.35313,0.03,0.031,0.05,0.001,True,0.036,0.035,0.000999999999999994,302.89284,940.26698,153.88835000000003,0.965,0.964,0.0010000000000000009,4242.92165,63970.98695,8110.79716,No,0.982283,0.974771,0.98778,0.965,0.964,0.001,0.001689,0.015595,-0.016917,0.065,0.879,63970.99,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942023,soccer_exact_score,Spain 3 - 2 Argentina,Exact Score: Spain 3 - 2 Argentina?,Yes,No,83578876256912836630465568836787043011698561387422220730948431144418924444718,49384164222368191218605127033710312316664748617991737246758669505738720950669,46247.75913400002,196142.98535,0.02,0.021,0.05,0.001,True,0.021,0.02,0.0010000000000000009,2117.7844800000003,2524.6920800000003,156.2416,0.98,0.979,0.0010000000000000009,7655.8384,52508.13088,98729.09552,No,0.980877,0.973346,0.986609,0.98,0.979,0.001,0.00098,-0.000103,-0.032634,0.065,0.877,52508.13,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942024,soccer_exact_score,Spain 3 - 3 Argentina,Exact Score: Spain 3 - 3 Argentina?,Yes,No,88228649965626685394164426382716859280399843611049553371375616762843144167182,18428656887981140823068577570134033651673411615058872565391929275495865976021,61034.92053399999,276499.12773,0.011,0.012,0.05,0.001,True,0.012,0.011,0.0010000000000000009,630.66096,2745.20013,115.55499999999999,0.989,0.988,0.0010000000000000009,10389.445,91757.00694,51924.41904,No,0.99048,0.985677,0.99392,0.989,0.988,0.001,0.000544,0.000936,-0.028867,0.065,0.89,91757.01,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942025,soccer_exact_score,Any Other Score,Exact Score: Any Other Score?,Yes,No,112506135920499895973036194948205811788595587475440410000783705571222669619858,115151072969073909238674209070880620860700060256512907416652712296216049269321,6050.029784,227831.9165,0.04,0.05,0.05,0.01,True,0.05,0.04,0.010000000000000002,234.547,9579.462,2235.92,0.96,0.95,0.010000000000000009,53662.079999999994,94044.51569999999,4456.392999999999,Yes,0.05132,0.035251,0.079069,0.05,0.04,0.01,0.002375,-0.001055,-0.042124,0.065,0.0,9579.46,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-first-to-score,Spain vs. Argentina - First Team to Score,2942026,soccer_first_to_score,Spain,Spain to score first vs. Argentina?,Yes,No,9442745886371658885992984738892694704152411733298078866606168044613081349804,97171789406634980432007130638998091860312416287731490944838203146022145507770,1787.4415239999998,72880.4681,0.53,0.54,0.05,0.01,True,0.54,0.53,0.010000000000000009,21066.9174,22836.799,469.62770000000006,0.47,0.46,0.009999999999999953,416.46229999999997,3727.4224,17945.8926,No,0.545923,0.526549,0.56996,0.47,0.46,0.01,0.012455,0.063468,0.026094,0.04,0.456,3727.42,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-first-to-score,Spain vs. Argentina - First Team to Score,2942027,soccer_first_to_score,Argentina,Argentina to score first vs. Spain?,Yes,No,91613958020462206796604703490892509074037827032000264303930178637905513667554,52462745552966070037353896544408106239819915353248296777169963883406867728145,1046.6471310000002,45352.1511,0.35,0.37,0.05,0.01,True,0.37,0.35,0.020000000000000018,128.2716,1180.6294,156.2505,0.65,0.63,0.020000000000000018,290.1795,1456.4393,218.4084,Yes,0.417993,0.391949,0.435929,0.37,0.35,0.02,0.011655,0.036338,-0.007706,0.04,0.323,1180.63,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-first-to-score,Spain vs. Argentina - First Team to Score,2942028,soccer_first_to_score,Neither,Spain vs. Argentina: Neither team to score first?,Yes,No,46468009063184382728906236836743754404951837514722945422850096655231290940321,51886558789662081116832110864895092893246044793536840163063722959295768001701,829.794856,44532.27,0.11,0.12,0.05,0.01,True,0.12,0.11,0.009999999999999995,672.3024,911.1185,139.2259,0.89,0.88,0.010000000000000009,1126.4641000000001,5168.2978,4930.217600000001,Yes,0.12793,0.098677,0.166183,0.12,0.11,0.01,0.00528,0.00265,-0.044603,0.04,0.038,911.12,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942064,spreads,Spain (-1.5),Spread: Spain (-1.5),Spain,Argentina,98699639556495089435803820424633193482385080794955683699757392440226749572387,51499791058434329766698297937382776746424415010143258660366209876130116492569,41786.53560700001,151060.7282,0.2,0.21,0.05,0.01,True,0.21,0.2,0.009999999999999981,2802.7104,9599.967499999999,12704.962,0.8,0.79,0.010000000000000009,50819.848,112200.65010000001,10543.5296,Argentina,0.868163,0.850069,0.886709,0.8,0.79,0.01,0.008,0.060163,0.024069,0.04,0.783,112200.65,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942065,spreads,Argentina (-1.5),Spread: Argentina (-1.5),Argentina,Spain,27866062221579476928861033428139821414043096358422032545150760258360702553383,102231986809071138728906508208881547976182342159506956488734498410239184870444,1581.6633150000002,86049.9851,0.09,0.1,0.05,0.01,True,0.1,0.09,0.010000000000000009,533.868,1261.8294,155.5956,0.91,0.9,0.010000000000000009,1573.2444,30401.8625,4804.812000000001,Argentina,0.106863,0.090034,0.11862,0.1,0.09,0.01,0.0045,0.002363,-0.032466,0.04,0.03,1261.83,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942066,spreads,Spain (-2.5),Spread: Spain (-2.5),Spain,Argentina,1558707332570189961820096200955136519582171078932511484380238317309280969172,53983086445102802647455380797667419444136142614376756774917672725334661547690,1680.855982,109932.8116,0.07,0.08,0.05,0.01,True,0.08,0.07,0.009999999999999995,576.6776,1292.7533,460.8303,0.93,0.92,0.010000000000000009,6122.4597,18554.6382,6631.7924,Argentina,0.959557,0.948417,0.96872,0.93,0.92,0.01,0.003255,0.026302,-0.002838,0.04,0.885,18554.64,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942067,spreads,Argentina (-2.5),Spread: Argentina (-2.5),Argentina,Spain,49329839933847137508236296569317763424126272037348177295233262183539506102390,95927753836153400849282431012340434441468880940946124526171211637554397656956,921.112883,100713.2338,0.021,0.022,0.05,0.001,True,0.022,0.021,0.0009999999999999974,1.3419999999999999,237.30624,68.82225000000001,0.979,0.978,0.0010000000000000009,3208.42775,23102.92509,59.658,Argentina,0.03035,0.023454,0.037217,0.022,0.021,0.001,0.001076,0.007274,-0.017622,0.04,0.0,237.31,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942068,spreads,Spain (-3.5),Spread: Spain (-3.5),Spain,Argentina,91615399910374774632716699707955161093586513472414125784440850426973819044394,32635700868942229311190389374989739093646922876665386023614865459624795467554,0,95127.58815,0.02,0.021,0.05,0.001,True,0.021,0.02,0.0010000000000000009,21.0,21.0,0.1,0.98,0.979,0.0010000000000000009,4.9,14478.084,979.0,Argentina,0.989553,0.985334,0.993009,0.98,0.979,0.001,0.00098,0.008573,-0.013646,0.04,0.923,14478.08,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942069,spreads,Argentina (-3.5),Spread: Argentina (-3.5),Argentina,Spain,54844701786035835259029529509138818731759430955520272076143110098426589306237,27715479182877240374926505482638123577644716388119637236285740910613452647386,207.02,95928.6284,0.01,0.011,0.05,0.001,True,0.011,0.01,0.0009999999999999992,9.88889,9.88889,2.0,0.99,0.989,0.0010000000000000009,198.0,10349.535,889.10111,Spain,0.99295,0.990111,0.995043,0.99,0.989,0.001,0.000495,0.002455,-0.018384,0.04,0.928,10349.53,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942070,spreads,Spain (-4.5),Spread: Spain (-4.5),Spain,Argentina,9783484663367771053370513430414927678392183619921668445617744292539553771659,93904992474937854765835464136967512633018200026836946910032791050847665374852,395,68989.74644,0.004,0.01,0.05,0.001,True,0.01,0.004,0.006,7.9472000000000005,15.76684,15.11476,0.996,0.99,0.006000000000000005,3763.57524,6783.083860000001,786.7728000000001,Argentina,0.997577,0.99648,0.998677,0.996,0.99,0.006,0.000199,0.001377,-0.017719,0.04,0.935,6783.08,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942071,spreads,Argentina (-4.5),Spread: Argentina (-4.5),Argentina,Spain,50566628398671844066086168302979468502494901688337964016203270901568885998503,97749234584173893643480670686521133892631380736811545751163271414470780121700,1005,93888.06643,0.002,0.009,0.05,0.001,True,0.009,0.002,0.006999999999999999,12.22146,214.0714,0.68784,0.998,0.991,0.007000000000000006,343.23216,552.02316,1345.71854,Spain,0.998537,0.997446,0.999014,0.998,0.991,0.007,0.0001,0.000437,-0.018654,0.04,0.936,552.02,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942072,spreads,Spain (-5.5),Spread: Spain (-5.5),Spain,Argentina,23748597158354846643235421984130201371194669485431024611492995992258659038441,60355982191905787681048665642297423360126574401720213554851134570885746870644,604.9907000000001,83238.46602,0.002,0.014,0.05,0.001,True,0.014,0.002,0.012,9.1784,16.70816,1.9853,0.998,0.986,0.01200000000000001,990.6646999999999,11023.6217,646.4216,Argentina,0.99949,0.999183,0.999771,0.998,0.986,0.012,0.0001,0.00139,-0.016917,0.04,0.938,11023.62,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942074,totals,O/U 0.5,Spain vs. Argentina: O/U 0.5,Over,Under,95825958363807846699086525334115004140149075455134418888294284834103444139805,100899066788087264896991245177978653395891419153169248929857538839728453964270,11230.717574999999,79445.2009,0.89,0.9,0.05,0.01,True,0.9,0.89,0.010000000000000009,71.577,24890.5799,6443.1194000000005,0.11,0.1,0.009999999999999995,796.3406,2807.5088,7.953,Under,0.12793,0.098677,0.166183,0.11,0.1,0.01,0.004895,0.013035,-0.028218,0.025,0.058,2807.51,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942075,totals,O/U 1.5,Spain vs. Argentina: O/U 1.5,Over,Under,76487730613685673778526503275712730145438196914922669236000206527286181327605,94444460094130059478461527758124284936643092317254702208374627453626023521088,4541.442662000001,133364.7942,0.69,0.7,0.05,0.01,True,0.7,0.69,0.010000000000000009,6463.022999999999,29614.1766,2676.7929,0.31,0.3,0.010000000000000009,1202.6171,7287.0774,2769.8669999999997,Under,0.368407,0.301691,0.437749,0.31,0.3,0.01,0.010695,0.047712,-0.031004,0.025,0.255,7287.08,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942076,totals,O/U 2.5,Spain vs. Argentina: O/U 2.5,Over,Under,96709369199155811896412708963452696003757852418260689931259227822622759089946,62079784984413523345650422563713547632559798516317866687864953356087521248390,18760.428907,281539.2046,0.41,0.42,0.05,0.01,True,0.42,0.41,0.010000000000000009,36084.501599999996,59916.21309999999,59885.90379999999,0.59,0.58,0.010000000000000009,86177.2762,110342.51789999999,49830.97839999999,Under,0.619673,0.538749,0.68968,0.59,0.58,0.01,0.012095,0.017578,-0.075346,0.025,0.489,110342.52,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942077,totals,O/U 3.5,Spain vs. Argentina: O/U 3.5,Over,Under,55402626476150628336189573790876489866083310387667065204313831315980903668019,79463031754212872590735327726896748721117002882760315528874275622377644753131,2339.939983,116518.0323,0.21,0.22,0.05,0.01,True,0.22,0.21,0.010000000000000009,616.429,2129.4242,722.7717,0.79,0.78,0.010000000000000009,2718.9983,15581.943500000001,2185.5209999999997,Under,0.803867,0.737026,0.854737,0.79,0.78,0.01,0.008295,0.005572,-0.073269,0.025,0.689,15581.94,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942078,totals,O/U 4.5,Spain vs. Argentina: O/U 4.5,Over,Under,11495950938209749273971051560503552170700519238704281218794309479744779141493,44191264759697865385135202563380717265798503080774312620323457687658441080107,2449.465749,104172.6359,0.08,0.1,0.05,0.01,True,0.1,0.08,0.020000000000000004,619.9490000000001,1144.3806,530.9496,0.92,0.9,0.020000000000000018,6105.9204,61777.2731,5579.541,Over,0.087793,0.059457,0.133389,0.1,0.08,0.02,0.0045,-0.016707,-0.057043,0.025,0.021,1144.38,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942079,totals,O/U 5.5,Spain vs. Argentina: O/U 5.5,Over,Under,39597975841443176908555740378556181319024921993457924597132299006128698383414,45112419386690364734449600494611320250510060938704315852020921265799923273987,131.62805,122589.89475,0.03,0.038,0.05,0.001,True,0.038,0.03,0.008,21.404639999999997,217.16120999999998,24.1908,0.97,0.962,0.008000000000000007,782.1692,7717.12649,541.87536,Over,0.035407,0.021734,0.0601,0.038,0.03,0.008,0.001828,-0.004421,-0.030094,0.025,0.0,217.16,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942080,totals,O/U 6.5,Spain vs. Argentina: O/U 6.5,Over,Under,12824531344546423125643023561330753840736159393118539820917597694992566604050,20229023836786455875423160779564438217271757651373250307733617830660567954572,537.1824809999999,93141.21564,0.011,0.012,0.05,0.001,True,0.012,0.011,0.0010000000000000009,0.23987999999999998,26.551879999999997,11.0,0.989,0.988,0.0010000000000000009,989.0,6296.3375,19.75012,Over,0.01246,0.007109,0.024417,0.012,0.011,0.001,0.000593,-0.000133,-0.017484,0.025,0.0,26.55,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942081,totals,O/U 7.5,Spain vs. Argentina: O/U 7.5,Over,Under,39694945349350859827256227800649660552056278027714528836781901344275639839905,2692517155492333981922803700748758333284067767841373811796825312545022886703,20,81430.31444,0.003,0.007,0.05,0.001,True,0.007,0.003,0.004,9.78537,13.36656,4.87398,0.997,0.993,0.0040000000000000036,1619.78602,6757.98236,1388.12463,Over,0.004077,0.00234,0.009354,0.007,0.003,0.004,0.000348,-0.003271,-0.017008,0.025,0.0,13.37,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942082,totals,O/U 8.5,Spain vs. Argentina: O/U 8.5,Over,Under,17164965730683793600598766066684853635037210347232250111784578411733566708083,51156099466887878211796641037191753756120490705979771546473791310455657552699,160.560137,89789.74899,0.002,0.004,0.05,0.001,True,0.004,0.002,0.002,3.7188800000000004,3.7188800000000004,0.49938,0.998,0.996,0.0020000000000000018,249.19062,6389.604060000001,926.00112,Under,0.998867,0.99678,0.999431,0.998,0.996,0.002,0.0001,0.000767,-0.01332,0.025,0.957,6389.6,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942083,soccer_team_to_advance,Team to Advance,Spain vs. Argentina: Team to Advance,Spain,Argentina,21489275813654264105403246157265887827595023709508765470113828829105196462288,59470269118682771304947535994646971819417763580663925170396066961563339373816,85554.43417500006,2262764.5416,0.58,0.59,0.05,0.01,True,0.59,0.58,0.010000000000000009,558986.6677,874071.8303,1233290.395,0.42,0.41,0.010000000000000009,893072.355,1133917.9022,388448.3623,Argentina,0.504623,0.489037,0.521523,0.42,0.41,0.01,0.01218,0.072443,0.044857,0.025,0.439,1133917.9,"Paddy Power prices reported by Squawka, captured 2026-07-16",The model's Argentina advancement edge is driven partly by uncertain shootout priors and conflicts with the sharp consensus.,EXTERNAL_CONFLICT_PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942084,soccer_extra_time,Will the Match Go to Extra Time?,Spain vs. Argentina: Will the Match Go to Extra Time?,Yes,No,97948501642772411011659953242528615488160007717513876997441328473821772128256,45064127349620505638971408853930687190941379805009611444184929924545684192288,614.805785,153442.5426,0.31,0.32,0.05,0.01,True,0.32,0.31,0.010000000000000009,126.7008,19455.3925,2402.5837,0.69,0.68,0.009999999999999898,5347.6863,9880.5563,269.23920000000004,Yes,0.33151,0.312386,0.357534,0.32,0.31,0.01,0.01088,0.00063,-0.030494,0.025,0.265,19455.39,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942085,soccer_penalty_shootout,Will the Match Go to a Penalty Shootout?,Spain vs. Argentina: Will the Match Go to a Penalty Shootout?,Yes,No,99237176169814247102676104209521416651037975910599658912877418671626337542536,23672155771406754848331239612472695073393736122708258152585549720814710165762,4387.898327,116312.8989,0.24,0.25,0.05,0.01,True,0.25,0.24,0.010000000000000009,2.7,502.3512,205.50959999999998,0.76,0.75,0.010000000000000009,650.7804,841.038,8.100000000000001,No,0.816283,0.794237,0.83122,0.76,0.75,0.01,0.00912,0.047163,-0.004883,0.08,0.673,841.04,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942086,total_corners,Total Corners: O/U 10.5,Spain vs. Argentina: O/U 10.5 Total Corners,Over,Under,100884929291058386486272562949288505573410161134361262436569204241548679514194,8798078604207564628901160346846366718740102821554595865956679542950175847197,133.834771,46639.6999,0.21,0.24,0.05,0.01,True,0.24,0.21,0.03,142.5528,1008.4284,100.3506,0.79,0.76,0.030000000000000027,377.5094,1495.1014,451.41720000000004,Under,0.84674,0.794666,0.87492,0.79,0.76,0.03,0.008295,0.048445,-0.028629,0.06,0.699,1495.1,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942087,total_corners,Total Corners: O/U 7.5,Spain vs. Argentina: O/U 7.5 Total Corners,Over,Under,62297234945470202633521042925717694851731938289986095644136689608717831573280,14779115833904937674097764073453701387964631439951402547450795360800782701769,41.952977,14047.9756,0.56,0.59,0.05,0.01,True,0.59,0.56,0.029999999999999916,159.477,260.973,152.13520000000003,0.44,0.41,0.030000000000000027,119.5348,634.9588,110.823,Under,0.52657,0.449331,0.579834,0.44,0.41,0.03,0.01232,0.07425,-0.027989,0.06,0.352,634.96,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942088,total_corners,Total Corners: O/U 6.5,Spain vs. Argentina: O/U 6.5 Total Corners,Over,Under,13791465386744541708008749529499707759399538147853478212698226131258167266843,98200721663470256841583863300165128793984043179730926032160921349858910509985,1756.613864,48395.9863,0.74,0.75,0.05,0.01,True,0.75,0.74,0.010000000000000009,38.8725,829.2725,692.2995999999999,0.26,0.25,0.010000000000000009,243.2404,257.23449999999997,12.9575,Under,0.389043,0.320314,0.441671,0.26,0.25,0.01,0.00962,0.119423,0.025694,0.06,0.226,257.23,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942089,total_corners,Total Corners: O/U 9.5,Spain vs. Argentina: O/U 9.5 Total Corners,Over,Under,58099927348932613457612110542604695170841031065893301089162724368076781554350,33828905686744352504401030470185377424515449695732960804300825727635006324623,48.627230999999995,8513.4177,0.3,0.32,0.05,0.01,True,0.32,0.3,0.020000000000000018,61.4592,196.39950000000002,246.48899999999998,0.7,0.68,0.019999999999999907,575.141,1943.3181,130.60080000000002,Under,0.762917,0.699126,0.802771,0.7,0.68,0.02,0.0105,0.052417,-0.036374,0.06,0.602,1943.32,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942090,total_corners,Total Corners: O/U 12.5,Spain vs. Argentina: O/U 12.5 Total Corners,Over,Under,8840952442716169572853510450574377895501391340133938674787209180474930429943,69083233201292256218742801149657862987331957887808317053951484291136696607294,2.16695,39569.8682,0.08,0.11,0.05,0.01,True,0.11,0.08,0.03,0.55,0.55,43.684,0.92,0.89,0.030000000000000027,502.366,899.6062,4.45,Under,0.946127,0.920134,0.957657,0.92,0.89,0.03,0.00368,0.022447,-0.028546,0.06,0.828,899.61,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942091,total_corners,Total Corners: O/U 11.5,Spain vs. Argentina: O/U 11.5 Total Corners,Over,Under,114407872046271014049974812468345324983840270246338723559484175155285594720118,5276805451642985851441312018990805778197884630819859950202836307326431497186,5.747123,41489.829,0.13,0.16,0.05,0.01,True,0.16,0.13,0.03,44.11520000000001,130.2251,209.28830000000002,0.87,0.84,0.030000000000000027,1400.6217000000001,3893.4225,231.6048,Under,0.906833,0.867114,0.925466,0.87,0.84,0.03,0.005655,0.031178,-0.033541,0.06,0.773,3893.42,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942092,total_corners,Total Corners: O/U 8.5,Spain vs. Argentina: O/U 8.5 Total Corners,Over,Under,37324691714507346241532363779598036161789194798773486258397943227545658009856,8982543254857777962338153839341664154429126981415171735057756857901145514789,366.87440100000003,16014.716,0.44,0.47,0.05,0.01,True,0.47,0.44,0.02999999999999997,102.46,556.6544,110.0352,0.56,0.53,0.030000000000000027,140.0448,437.7625,115.54,Under,0.653763,0.579657,0.703254,0.56,0.53,0.03,0.01232,0.081443,-0.017663,0.06,0.482,437.76,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942093,soccer_first_half_total_corners,1st Half Total Corners: O/U 3.5,Spain vs. Argentina: 1st Half O/U 3.5 Total Corners,Over,Under,100002411886865891295169984829739899620779696243692635352330027637284200504726,58466313991005930067827911937419510174032031450766071388165026237975906922232,0,28853.6389,0.49,0.7,0.05,0.01,True,0.7,0.49,0.20999999999999996,10.717,115.1813,296.96939999999995,0.51,0.3,0.21000000000000002,309.0906,335.0906,4.593,Under,0.6012,0.55078,0.634329,0.51,0.3,0.21,0.012495,0.078705,0.003285,0.06,0.453,335.09,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942094,soccer_first_half_total_corners,1st Half Total Corners: O/U 4.5,Spain vs. Argentina: 1st Half O/U 4.5 Total Corners,Over,Under,18035517577195560264196283974031009861538528743965343122238515888260329341310,92948244477302759140376469587916981027967522994120032845178303285800028809076,165.38428300000004,6071.0799,0.34,0.94,0.05,0.01,True,0.41,0.34,0.06999999999999995,205.0,463.0,10.200000000000001,0.66,0.59,0.07000000000000006,19.8,733.9532000000002,295.0,Under,0.777087,0.734883,0.802703,0.66,0.59,0.07,0.01122,0.105867,0.038663,0.06,0.638,733.95,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942095,soccer_first_half_total_corners,1st Half Total Corners: O/U 5.5,Spain vs. Argentina: 1st Half O/U 5.5 Total Corners,Over,Under,9885798250696592520803250131303664831322372676139008411884414081512223313757,85453085778552269777006138501584690473974296678744991874397268267214270455365,0,7629.6878,0.18,0.75,0.05,0.01,True,0.75,0.18,0.5700000000000001,9.584999999999999,115.5804,19.439999999999998,0.82,0.25,0.57,88.55999999999999,2578.56,3.195,Under,0.890747,0.862317,0.906774,0.82,0.25,0.57,0.00738,0.063367,0.009937,0.06,0.768,2578.56,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942096,soccer_second_half_total_corners,2nd Half Total Corners: O/U 3.5,Spain vs. Argentina: 2nd Half O/U 3.5 Total Corners,Over,Under,11229308529538595873670320349867547005156407317938860193693224935549066827409,62860820207623726522472022353297322767207473867060139730030432342477378616421,0,22536.3026,0.51,0.92,0.05,0.01,True,0.92,0.51,0.41000000000000003,10.9296,151.4296,48.96,0.49,0.08,0.41,47.04,285.135,0.9504000000000001,Under,0.38373,0.327491,0.4259,0.49,0.08,0.41,0.012495,-0.118765,-0.200004,0.06,0.233,285.13,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942097,soccer_second_half_total_corners,2nd Half Total Corners: O/U 4.5,Spain vs. Argentina: 2nd Half O/U 4.5 Total Corners,Over,Under,106283053712737944756413005220645896427336132115117742611837159494646990271871,115002775570846373692496749840505738262097245751768345375595109604801619716229,0,5543.6323,0.35,0.97,0.05,0.01,True,0.97,0.35,0.62,19.7104,2583.8100999999997,17.5,0.65,0.03,0.62,32.5,692.5,0.6096,Under,0.57091,0.509423,0.614049,0.65,0.03,0.62,0.011375,-0.090465,-0.176952,0.06,0.412,692.5,,,PASS,0
